sat_id,orbit_class,quantity,timestamp,error
GSAT-30,MEO,clock,2025-01-03T09:45:00Z,0.0708
GSAT-30,MEO,clock,2025-01-03T10:00:00Z,0.0877
GSAT-30,MEO,clock,2025-01-03T10:15:00Z,0.0497
GSAT-30,MEO,clock,2025-01-03T10:30:00Z,0.077
GSAT-30,MEO,clock,2025-01-03T10:45:00Z,0.0757
GSAT-30,MEO,clock,2025-01-03T11:00:00Z,0.0544
GSAT-30,MEO,clock,2025-01-03T11:15:00Z,0.074
GSAT-30,MEO,clock,2025-01-03T11:30:00Z,0.0672
GSAT-30,MEO,clock,2025-01-03T11:45:00Z,0.0614
GSAT-30,MEO,clock,2025-01-03T12:00:00Z,0.0553
GSAT-30,MEO,clock,2025-01-03T12:15:00Z,0.0562
GSAT-30,MEO,clock,2025-01-03T12:30:00Z,0.0837
GSAT-30,MEO,clock,2025-01-03T12:45:00Z,0.0631
GSAT-30,MEO,clock,2025-01-03T13:00:00Z,0.0707
GSAT-30,MEO,clock,2025-01-03T13:15:00Z,0.0548
GSAT-30,MEO,clock,2025-01-03T13:30:00Z,0.0548
GSAT-30,MEO,clock,2025-01-03T13:45:00Z,0.0733
GSAT-30,MEO,clock,2025-01-03T14:00:00Z,0.0488
GSAT-30,MEO,clock,2025-01-03T14:15:00Z,0.058
GSAT-30,MEO,clock,2025-01-03T14:30:00Z,0.0623
GSAT-30,MEO,clock,2025-01-03T14:45:00Z,0.0629
GSAT-30,MEO,clock,2025-01-03T15:00:00Z,0.0599
GSAT-30,MEO,clock,2025-01-03T15:15:00Z,0.0654
GSAT-30,MEO,clock,2025-01-03T15:30:00Z,0.0682
GSAT-30,MEO,clock,2025-01-03T15:45:00Z,0.0685
GSAT-30,MEO,clock,2025-01-03T16:00:00Z,0.0511
GSAT-30,MEO,clock,2025-01-03T16:15:00Z,0.058
GSAT-30,MEO,clock,2025-01-03T16:30:00Z,0.0726
GSAT-30,MEO,clock,2025-01-03T16:45:00Z,0.0694
GSAT-30,MEO,clock,2025-01-03T17:00:00Z,0.0466
GSAT-30,MEO,clock,2025-01-03T17:15:00Z,0.0637
GSAT-30,MEO,clock,2025-01-03T17:30:00Z,0.0402
GSAT-30,MEO,clock,2025-01-03T17:45:00Z,0.0603
GSAT-30,MEO,clock,2025-01-03T18:00:00Z,0.0786
GSAT-30,MEO,clock,2025-01-03T18:15:00Z,0.05
GSAT-30,MEO,clock,2025-01-03T18:30:00Z,0.0509
GSAT-30,MEO,clock,2025-01-03T18:45:00Z,0.0667
GSAT-30,MEO,clock,2025-01-03T19:00:00Z,0.0435
GSAT-30,MEO,clock,2025-01-03T19:15:00Z,0.0524
GSAT-30,MEO,clock,2025-01-03T19:30:00Z,0.0645
GSAT-30,MEO,clock,2025-01-03T19:45:00Z,0.052
GSAT-30,MEO,clock,2025-01-03T20:00:00Z,0.0558
GSAT-30,MEO,clock,2025-01-03T20:15:00Z,0.0654
GSAT-30,MEO,clock,2025-01-03T20:30:00Z,0.062
GSAT-30,MEO,clock,2025-01-03T20:45:00Z,0.0603
GSAT-30,MEO,clock,2025-01-03T21:00:00Z,0.0541
GSAT-30,MEO,clock,2025-01-03T21:15:00Z,0.061
GSAT-30,MEO,clock,2025-01-03T21:30:00Z,0.0558
GSAT-30,MEO,clock,2025-01-03T21:45:00Z,0.0615
GSAT-30,MEO,clock,2025-01-03T22:00:00Z,0.0517
GSAT-30,MEO,clock,2025-01-03T22:15:00Z,0.0547
GSAT-30,MEO,clock,2025-01-03T22:30:00Z,0.0464
GSAT-30,MEO,clock,2025-01-03T22:45:00Z,0.0558
GSAT-30,MEO,clock,2025-01-03T23:00:00Z,0.0478
GSAT-30,MEO,clock,2025-01-03T23:15:00Z,0.0446
GSAT-30,MEO,clock,2025-01-03T23:30:00Z,0.0581
GSAT-30,MEO,clock,2025-01-03T23:45:00Z,0.0575
GSAT-30,MEO,clock,2025-01-04T00:00:00Z,0.063
GSAT-30,MEO,clock,2025-01-04T00:15:00Z,0.0507
GSAT-30,MEO,clock,2025-01-04T00:30:00Z,0.0589
GSAT-30,MEO,clock,2025-01-04T00:45:00Z,0.0601
GSAT-30,MEO,clock,2025-01-04T01:00:00Z,0.0588
GSAT-30,MEO,clock,2025-01-04T01:15:00Z,0.0459
GSAT-30,MEO,clock,2025-01-04T01:30:00Z,0.0555
GSAT-30,MEO,clock,2025-01-04T01:45:00Z,0.0574
GSAT-30,MEO,clock,2025-01-04T02:00:00Z,0.0537
GSAT-30,MEO,clock,2025-01-04T02:15:00Z,0.0326
GSAT-30,MEO,clock,2025-01-04T02:30:00Z,0.0548
GSAT-30,MEO,clock,2025-01-04T02:45:00Z,0.0751
GSAT-30,MEO,clock,2025-01-04T03:00:00Z,0.0492
GSAT-30,MEO,clock,2025-01-04T03:15:00Z,0.0453
GSAT-30,MEO,clock,2025-01-04T03:30:00Z,0.0562
GSAT-30,MEO,clock,2025-01-04T03:45:00Z,0.0554
GSAT-30,MEO,clock,2025-01-04T04:00:00Z,0.064
GSAT-30,MEO,clock,2025-01-04T04:15:00Z,0.0393
GSAT-30,MEO,clock,2025-01-04T04:30:00Z,0.0589
GSAT-30,MEO,clock,2025-01-04T04:45:00Z,0.0573
GSAT-30,MEO,clock,2025-01-04T05:00:00Z,0.0498
GSAT-30,MEO,clock,2025-01-04T05:15:00Z,0.0544
GSAT-30,MEO,clock,2025-01-04T05:30:00Z,0.0611
GSAT-30,MEO,clock,2025-01-04T05:45:00Z,0.0594
GSAT-30,MEO,clock,2025-01-04T06:00:00Z,0.039
GSAT-30,MEO,clock,2025-01-04T06:15:00Z,0.0584
GSAT-30,MEO,clock,2025-01-04T06:30:00Z,0.0494
GSAT-30,MEO,clock,2025-01-04T06:45:00Z,0.0506
GSAT-30,MEO,clock,2025-01-04T07:00:00Z,0.0504
GSAT-30,MEO,clock,2025-01-04T07:15:00Z,0.0479
GSAT-30,MEO,clock,2025-01-04T07:30:00Z,0.0611
GSAT-30,MEO,clock,2025-01-04T07:45:00Z,0.0482
GSAT-30,MEO,clock,2025-01-04T08:00:00Z,0.0376
GSAT-30,MEO,clock,2025-01-04T08:15:00Z,0.0447
GSAT-30,MEO,clock,2025-01-04T08:30:00Z,0.0502
GSAT-30,MEO,clock,2025-01-04T08:45:00Z,0.0605
GSAT-30,MEO,clock,2025-01-04T09:00:00Z,0.0541
GSAT-30,MEO,clock,2025-01-04T09:15:00Z,0.0393
GSAT-30,MEO,clock,2025-01-04T09:30:00Z,0.0725
GSAT-30,MEO,clock,2025-01-04T09:45:00Z,0.0501
GSAT-30,MEO,clock,2025-01-04T10:00:00Z,0.06
GSAT-30,MEO,clock,2025-01-04T10:15:00Z,0.0455
GSAT-30,MEO,clock,2025-01-04T10:30:00Z,0.0522
GSAT-30,MEO,clock,2025-01-04T10:45:00Z,0.055
GSAT-30,MEO,clock,2025-01-04T11:00:00Z,0.0586
GSAT-30,MEO,clock,2025-01-04T11:15:00Z,0.0568
GSAT-30,MEO,clock,2025-01-04T11:30:00Z,0.0548
GSAT-30,MEO,clock,2025-01-04T11:45:00Z,0.0427
GSAT-30,MEO,clock,2025-01-04T12:00:00Z,0.0399
GSAT-30,MEO,clock,2025-01-04T12:15:00Z,0.0488
GSAT-30,MEO,clock,2025-01-04T12:30:00Z,0.0546
GSAT-30,MEO,clock,2025-01-04T12:45:00Z,0.0429
GSAT-30,MEO,clock,2025-01-04T13:00:00Z,0.0555
GSAT-30,MEO,clock,2025-01-04T13:15:00Z,0.0592
GSAT-30,MEO,clock,2025-01-04T13:30:00Z,0.0353
GSAT-30,MEO,clock,2025-01-04T13:45:00Z,0.0359
GSAT-30,MEO,clock,2025-01-04T14:00:00Z,0.0427
GSAT-30,MEO,clock,2025-01-04T14:15:00Z,0.047
GSAT-30,MEO,clock,2025-01-04T14:30:00Z,0.0385
GSAT-30,MEO,clock,2025-01-04T14:45:00Z,0.0571
GSAT-30,MEO,clock,2025-01-04T15:00:00Z,0.0476
GSAT-30,MEO,clock,2025-01-04T15:15:00Z,0.0436
GSAT-30,MEO,clock,2025-01-04T15:30:00Z,0.0286
GSAT-30,MEO,clock,2025-01-04T15:45:00Z,0.0296
GSAT-30,MEO,clock,2025-01-04T16:00:00Z,0.0454
GSAT-30,MEO,clock,2025-01-04T16:15:00Z,0.0211
GSAT-30,MEO,clock,2025-01-04T16:30:00Z,0.0524
GSAT-30,MEO,clock,2025-01-04T16:45:00Z,0.0405
GSAT-30,MEO,clock,2025-01-04T17:00:00Z,0.0743
GSAT-30,MEO,clock,2025-01-04T17:15:00Z,0.0648
GSAT-30,MEO,clock,2025-01-04T17:30:00Z,0.0397
GSAT-30,MEO,clock,2025-01-04T17:45:00Z,0.0403
GSAT-30,MEO,clock,2025-01-04T18:00:00Z,0.0511
GSAT-30,MEO,clock,2025-01-04T18:15:00Z,0.058
GSAT-30,MEO,clock,2025-01-04T18:30:00Z,0.0244
GSAT-30,MEO,clock,2025-01-04T18:45:00Z,0.0228
GSAT-30,MEO,clock,2025-01-04T19:00:00Z,0.0342
GSAT-30,MEO,clock,2025-01-04T19:15:00Z,0.0461
GSAT-30,MEO,clock,2025-01-04T19:30:00Z,0.0451
GSAT-30,MEO,clock,2025-01-04T19:45:00Z,0.0506
GSAT-30,MEO,clock,2025-01-04T20:00:00Z,0.0277
GSAT-30,MEO,clock,2025-01-04T20:15:00Z,0.0164
GSAT-30,MEO,clock,2025-01-04T20:30:00Z,0.048
GSAT-30,MEO,clock,2025-01-04T20:45:00Z,0.031
GSAT-30,MEO,clock,2025-01-04T21:00:00Z,0.0189
GSAT-30,MEO,clock,2025-01-04T21:15:00Z,0.0403
GSAT-30,MEO,clock,2025-01-04T21:30:00Z,0.0467
GSAT-30,MEO,clock,2025-01-04T21:45:00Z,0.0373
GSAT-30,MEO,clock,2025-01-04T22:00:00Z,0.0338
GSAT-30,MEO,clock,2025-01-04T22:15:00Z,0.0366
GSAT-30,MEO,clock,2025-01-04T22:30:00Z,0.0344
GSAT-30,MEO,clock,2025-01-04T22:45:00Z,0.0244
GSAT-30,MEO,clock,2025-01-04T23:00:00Z,0.0306
GSAT-30,MEO,clock,2025-01-04T23:15:00Z,0.0428
GSAT-30,MEO,clock,2025-01-04T23:30:00Z,0.0407
GSAT-30,MEO,clock,2025-01-04T23:45:00Z,0.039
GSAT-30,MEO,clock,2025-01-05T00:00:00Z,0.0272
GSAT-30,MEO,clock,2025-01-05T00:15:00Z,0.0352
GSAT-30,MEO,clock,2025-01-05T00:30:00Z,0.0151
GSAT-30,MEO,clock,2025-01-05T00:45:00Z,0.0385
GSAT-30,MEO,clock,2025-01-05T01:00:00Z,0.0508
GSAT-30,MEO,clock,2025-01-05T01:15:00Z,0.0216
GSAT-30,MEO,clock,2025-01-05T01:30:00Z,0.0304
GSAT-30,MEO,clock,2025-01-05T01:45:00Z,0.0394
GSAT-30,MEO,clock,2025-01-05T02:00:00Z,0.0485
GSAT-30,MEO,clock,2025-01-05T02:15:00Z,0.0313
GSAT-30,MEO,clock,2025-01-05T02:30:00Z,0.0288
GSAT-30,MEO,clock,2025-01-05T02:45:00Z,0.0158
GSAT-30,MEO,clock,2025-01-05T03:00:00Z,0.0364
GSAT-30,MEO,clock,2025-01-05T03:15:00Z,0.0557
GSAT-30,MEO,clock,2025-01-05T03:30:00Z,0.0379
GSAT-30,MEO,clock,2025-01-05T03:45:00Z,0.0348
GSAT-30,MEO,clock,2025-01-05T04:00:00Z,0.0381
GSAT-30,MEO,clock,2025-01-05T04:15:00Z,0.0346
GSAT-30,MEO,clock,2025-01-05T04:30:00Z,0.0265
GSAT-30,MEO,clock,2025-01-05T04:45:00Z,0.0427
GSAT-30,MEO,clock,2025-01-05T05:00:00Z,0.0366
GSAT-30,MEO,clock,2025-01-05T05:15:00Z,0.0344
GSAT-30,MEO,clock,2025-01-05T05:30:00Z,0.0244
GSAT-30,MEO,clock,2025-01-05T05:45:00Z,0.047
GSAT-30,MEO,clock,2025-01-05T06:00:00Z,0.0405
GSAT-30,MEO,clock,2025-01-05T06:15:00Z,0.0282
GSAT-30,MEO,clock,2025-01-05T06:30:00Z,0.0437
GSAT-30,MEO,clock,2025-01-05T06:45:00Z,0.0285
GSAT-30,MEO,clock,2025-01-05T07:00:00Z,0.0256
GSAT-30,MEO,clock,2025-01-05T07:15:00Z,0.0257
GSAT-30,MEO,clock,2025-01-05T07:30:00Z,0.0155
GSAT-30,MEO,clock,2025-01-05T07:45:00Z,0.0378
GSAT-30,MEO,clock,2025-01-05T08:00:00Z,0.0147
GSAT-30,MEO,clock,2025-01-05T08:15:00Z,0.0206
GSAT-30,MEO,clock,2025-01-05T08:30:00Z,0.012
GSAT-30,MEO,clock,2025-01-05T08:45:00Z,0.0318
GSAT-30,MEO,clock,2025-01-05T09:00:00Z,0.0311
GSAT-30,MEO,clock,2025-01-05T09:15:00Z,0.0292
GSAT-30,MEO,clock,2025-01-05T09:30:00Z,0.022
GSAT-30,MEO,clock,2025-01-05T09:45:00Z,0.0206
GSAT-30,MEO,clock,2025-01-05T10:00:00Z,0.0368
GSAT-30,MEO,clock,2025-01-05T10:15:00Z,0.0266
GSAT-30,MEO,clock,2025-01-05T10:30:00Z,0.0352
GSAT-30,MEO,clock,2025-01-05T10:45:00Z,0.0231
GSAT-30,MEO,clock,2025-01-05T11:00:00Z,0.0337
GSAT-30,MEO,clock,2025-01-05T11:15:00Z,0.0448
GSAT-30,MEO,clock,2025-01-05T11:30:00Z,0.0375
GSAT-30,MEO,clock,2025-01-05T11:45:00Z,0.0275
GSAT-30,MEO,clock,2025-01-05T12:00:00Z,0.0341
GSAT-30,MEO,clock,2025-01-05T12:15:00Z,0.029
GSAT-30,MEO,clock,2025-01-05T12:30:00Z,0.0314
GSAT-30,MEO,clock,2025-01-05T12:45:00Z,0.028
GSAT-30,MEO,clock,2025-01-05T13:00:00Z,0.0296
GSAT-30,MEO,clock,2025-01-05T13:15:00Z,0.0333
GSAT-30,MEO,clock,2025-01-05T13:30:00Z,0.0212
GSAT-30,MEO,clock,2025-01-05T13:45:00Z,0.0209
GSAT-30,MEO,clock,2025-01-05T14:00:00Z,0.0171
GSAT-30,MEO,clock,2025-01-05T14:15:00Z,0.0149
GSAT-30,MEO,clock,2025-01-05T14:30:00Z,0.0187
GSAT-30,MEO,clock,2025-01-05T14:45:00Z,0.0324
GSAT-30,MEO,clock,2025-01-05T15:00:00Z,0.0218
GSAT-30,MEO,clock,2025-01-05T15:15:00Z,0.0358
GSAT-30,MEO,clock,2025-01-05T15:30:00Z,0.031
GSAT-30,MEO,clock,2025-01-05T15:45:00Z,0.0109
GSAT-30,MEO,clock,2025-01-05T16:00:00Z,0.0371
GSAT-30,MEO,clock,2025-01-05T16:15:00Z,0.0386
GSAT-30,MEO,clock,2025-01-05T16:30:00Z,0.0205
GSAT-30,MEO,clock,2025-01-05T16:45:00Z,0.0346
GSAT-30,MEO,clock,2025-01-05T17:00:00Z,0.0218
GSAT-30,MEO,clock,2025-01-05T17:15:00Z,0.0313
GSAT-30,MEO,clock,2025-01-05T17:30:00Z,0.0177
GSAT-30,MEO,clock,2025-01-05T17:45:00Z,0.0123
GSAT-30,MEO,clock,2025-01-05T18:00:00Z,0.0264
GSAT-30,MEO,clock,2025-01-05T18:15:00Z,0.029
GSAT-30,MEO,clock,2025-01-05T18:30:00Z,0.0262
GSAT-30,MEO,clock,2025-01-05T18:45:00Z,0.0183
GSAT-30,MEO,clock,2025-01-05T19:00:00Z,0.0261
GSAT-30,MEO,clock,2025-01-05T19:15:00Z,0.0328
GSAT-30,MEO,clock,2025-01-05T19:30:00Z,0.0296
GSAT-30,MEO,clock,2025-01-05T19:45:00Z,0.0319
GSAT-30,MEO,clock,2025-01-05T20:00:00Z,0.0234
GSAT-30,MEO,clock,2025-01-05T20:15:00Z,0.0418
GSAT-30,MEO,clock,2025-01-05T20:30:00Z,0.0183
GSAT-30,MEO,clock,2025-01-05T20:45:00Z,0.0349
GSAT-30,MEO,clock,2025-01-05T21:00:00Z,0.0418
GSAT-30,MEO,clock,2025-01-05T21:15:00Z,0.0348
GSAT-30,MEO,clock,2025-01-05T21:30:00Z,0.028
GSAT-30,MEO,clock,2025-01-05T21:45:00Z,0.0247
GSAT-30,MEO,clock,2025-01-05T22:00:00Z,0.0404
GSAT-30,MEO,clock,2025-01-05T22:15:00Z,0.0158
GSAT-30,MEO,clock,2025-01-05T22:30:00Z,0.0203
GSAT-30,MEO,clock,2025-01-05T22:45:00Z,0.026
GSAT-30,MEO,clock,2025-01-05T23:00:00Z,0.0424
GSAT-30,MEO,clock,2025-01-05T23:15:00Z,0.0338
GSAT-30,MEO,clock,2025-01-05T23:30:00Z,0.0204
GSAT-30,MEO,clock,2025-01-05T23:45:00Z,0.027
GSAT-30,MEO,clock,2025-01-06T00:00:00Z,0.0239
GSAT-30,MEO,clock,2025-01-06T00:15:00Z,0.023
GSAT-30,MEO,clock,2025-01-06T00:30:00Z,0.0399
GSAT-30,MEO,clock,2025-01-06T00:45:00Z,0.0164
GSAT-30,MEO,clock,2025-01-06T01:00:00Z,0.0463
GSAT-30,MEO,clock,2025-01-06T01:15:00Z,0.0385
GSAT-30,MEO,clock,2025-01-06T01:30:00Z,0.0411
GSAT-30,MEO,clock,2025-01-06T01:45:00Z,0.0256
GSAT-30,MEO,clock,2025-01-06T02:00:00Z,0.0288
GSAT-30,MEO,clock,2025-01-06T02:15:00Z,0.016
GSAT-30,MEO,clock,2025-01-06T02:30:00Z,0.0251
GSAT-30,MEO,clock,2025-01-06T02:45:00Z,0.0353
GSAT-30,MEO,clock,2025-01-06T03:00:00Z,0.0434
GSAT-30,MEO,clock,2025-01-06T03:15:00Z,0.0194
GSAT-30,MEO,clock,2025-01-06T03:30:00Z,0.0269
GSAT-30,MEO,clock,2025-01-06T03:45:00Z,0.029
GSAT-30,MEO,clock,2025-01-06T04:00:00Z,0.0167
GSAT-30,MEO,clock,2025-01-06T04:15:00Z,0.0366
GSAT-30,MEO,clock,2025-01-06T04:30:00Z,0.0235
GSAT-30,MEO,clock,2025-01-06T04:45:00Z,0.0288
GSAT-30,MEO,clock,2025-01-06T05:00:00Z,0.0263
GSAT-30,MEO,clock,2025-01-06T05:15:00Z,0.023
GSAT-30,MEO,clock,2025-01-06T05:30:00Z,0.0309
GSAT-30,MEO,clock,2025-01-06T05:45:00Z,0.0288
GSAT-30,MEO,clock,2025-01-06T06:00:00Z,0.0273
GSAT-30,MEO,clock,2025-01-06T06:15:00Z,0.0238
GSAT-30,MEO,clock,2025-01-06T06:30:00Z,0.0344
GSAT-30,MEO,clock,2025-01-06T06:45:00Z,0.0478
GSAT-30,MEO,clock,2025-01-06T07:00:00Z,0.0327
GSAT-30,MEO,clock,2025-01-06T07:15:00Z,0.0414
GSAT-30,MEO,clock,2025-01-06T07:30:00Z,0.0176
GSAT-30,MEO,clock,2025-01-06T07:45:00Z,0.0331
GSAT-30,MEO,clock,2025-01-06T08:00:00Z,0.0207
GSAT-30,MEO,clock,2025-01-06T08:15:00Z,0.0169
GSAT-30,MEO,clock,2025-01-06T08:30:00Z,0.0244
GSAT-30,MEO,clock,2025-01-06T08:45:00Z,0.0438
GSAT-30,MEO,clock,2025-01-06T09:00:00Z,0.0415
GSAT-30,MEO,clock,2025-01-06T09:15:00Z,0.0345
GSAT-30,MEO,clock,2025-01-06T09:30:00Z,0.0168
GSAT-30,MEO,clock,2025-01-06T09:45:00Z,0.0303
GSAT-30,MEO,clock,2025-01-06T10:00:00Z,0.0353
GSAT-30,MEO,clock,2025-01-06T10:15:00Z,0.0342
GSAT-30,MEO,clock,2025-01-06T10:30:00Z,0.0141
GSAT-30,MEO,clock,2025-01-06T10:45:00Z,0.0237
GSAT-30,MEO,clock,2025-01-06T11:00:00Z,0.0321
GSAT-30,MEO,clock,2025-01-06T11:15:00Z,0.0382
GSAT-30,MEO,clock,2025-01-06T11:30:00Z,0.011
GSAT-30,MEO,clock,2025-01-06T11:45:00Z,0.0314
GSAT-30,MEO,clock,2025-01-06T12:00:00Z,0.0346
GSAT-30,MEO,clock,2025-01-06T12:15:00Z,0.0417
GSAT-30,MEO,clock,2025-01-06T12:30:00Z,0.0403
GSAT-30,MEO,clock,2025-01-06T12:45:00Z,0.0393
GSAT-30,MEO,clock,2025-01-06T13:00:00Z,0.0256
GSAT-30,MEO,clock,2025-01-06T13:15:00Z,0.0146
GSAT-30,MEO,clock,2025-01-06T13:30:00Z,0.0299
GSAT-30,MEO,clock,2025-01-06T13:45:00Z,0.0439
GSAT-30,MEO,clock,2025-01-06T14:00:00Z,0.048
GSAT-30,MEO,clock,2025-01-06T14:15:00Z,0.0413
GSAT-30,MEO,clock,2025-01-06T14:30:00Z,0.0386
GSAT-30,MEO,clock,2025-01-06T14:45:00Z,0.0382
GSAT-30,MEO,clock,2025-01-06T15:00:00Z,0.029
GSAT-30,MEO,clock,2025-01-06T15:15:00Z,0.0334
GSAT-30,MEO,clock,2025-01-06T15:30:00Z,0.0515
GSAT-30,MEO,clock,2025-01-06T15:45:00Z,0.0255
GSAT-30,MEO,clock,2025-01-06T16:00:00Z,0.0512
GSAT-30,MEO,clock,2025-01-06T16:15:00Z,0.032
GSAT-30,MEO,clock,2025-01-06T16:30:00Z,0.0486
GSAT-30,MEO,clock,2025-01-06T16:45:00Z,0.0214
GSAT-30,MEO,clock,2025-01-06T17:00:00Z,0.0415
GSAT-30,MEO,clock,2025-01-06T17:15:00Z,0.0284
GSAT-30,MEO,clock,2025-01-06T17:30:00Z,0.0217
GSAT-30,MEO,clock,2025-01-06T17:45:00Z,0.0382
GSAT-30,MEO,clock,2025-01-06T18:00:00Z,0.0463
GSAT-30,MEO,clock,2025-01-06T18:15:00Z,0.0279
GSAT-30,MEO,clock,2025-01-06T18:30:00Z,0.0215
GSAT-30,MEO,clock,2025-01-06T18:45:00Z,0.0357
GSAT-30,MEO,clock,2025-01-06T19:00:00Z,0.0359
GSAT-30,MEO,clock,2025-01-06T19:15:00Z,0.0424
GSAT-30,MEO,clock,2025-01-06T19:30:00Z,0.0466
GSAT-30,MEO,clock,2025-01-06T19:45:00Z,0.0366
GSAT-30,MEO,clock,2025-01-06T20:00:00Z,0.0559
GSAT-30,MEO,clock,2025-01-06T20:15:00Z,0.0398
GSAT-30,MEO,clock,2025-01-06T20:30:00Z,0.0342
GSAT-30,MEO,clock,2025-01-06T20:45:00Z,0.0217
GSAT-30,MEO,clock,2025-01-06T21:00:00Z,0.0354
GSAT-30,MEO,clock,2025-01-06T21:15:00Z,0.0348
GSAT-30,MEO,clock,2025-01-06T21:30:00Z,0.0479
GSAT-30,MEO,clock,2025-01-06T21:45:00Z,0.0431
GSAT-30,MEO,clock,2025-01-06T22:00:00Z,0.0269
GSAT-30,MEO,clock,2025-01-06T22:15:00Z,0.0405
GSAT-30,MEO,clock,2025-01-06T22:30:00Z,0.0457
GSAT-30,MEO,clock,2025-01-06T22:45:00Z,0.0544
GSAT-30,MEO,clock,2025-01-06T23:00:00Z,0.0482
GSAT-30,MEO,clock,2025-01-06T23:15:00Z,0.0471
GSAT-30,MEO,clock,2025-01-06T23:30:00Z,0.0403
GSAT-30,MEO,clock,2025-01-06T23:45:00Z,0.0437
GSAT-30,MEO,clock,2025-01-07T00:00:00Z,0.0525
GSAT-30,MEO,clock,2025-01-07T00:15:00Z,0.0269
GSAT-30,MEO,clock,2025-01-07T00:30:00Z,0.0369
GSAT-30,MEO,clock,2025-01-07T00:45:00Z,0.0328
GSAT-30,MEO,clock,2025-01-07T01:00:00Z,0.0445
GSAT-30,MEO,clock,2025-01-07T01:15:00Z,0.0532
GSAT-30,MEO,clock,2025-01-07T01:30:00Z,0.0351
GSAT-30,MEO,clock,2025-01-07T01:45:00Z,0.0173
GSAT-30,MEO,clock,2025-01-07T02:00:00Z,0.0373
GSAT-30,MEO,clock,2025-01-07T02:15:00Z,0.0507
GSAT-30,MEO,clock,2025-01-07T02:30:00Z,0.0472
GSAT-30,MEO,clock,2025-01-07T02:45:00Z,0.0463
GSAT-30,MEO,clock,2025-01-07T03:00:00Z,0.0394
GSAT-30,MEO,clock,2025-01-07T03:15:00Z,0.0295
GSAT-30,MEO,clock,2025-01-07T03:30:00Z,0.0477
GSAT-30,MEO,clock,2025-01-07T03:45:00Z,0.0344
GSAT-30,MEO,clock,2025-01-07T04:00:00Z,0.0647
GSAT-30,MEO,clock,2025-01-07T04:15:00Z,0.0488
GSAT-30,MEO,clock,2025-01-07T04:30:00Z,0.0375
GSAT-30,MEO,clock,2025-01-07T04:45:00Z,0.0373
GSAT-30,MEO,clock,2025-01-07T05:00:00Z,0.0427
GSAT-30,MEO,clock,2025-01-07T05:15:00Z,0.0414
GSAT-30,MEO,clock,2025-01-07T05:30:00Z,0.0552
GSAT-30,MEO,clock,2025-01-07T05:45:00Z,0.0461
GSAT-30,MEO,clock,2025-01-07T06:00:00Z,0.0371
GSAT-30,MEO,clock,2025-01-07T06:15:00Z,0.0635
GSAT-30,MEO,clock,2025-01-07T06:30:00Z,0.0453
GSAT-30,MEO,clock,2025-01-07T06:45:00Z,0.0527
GSAT-30,MEO,clock,2025-01-07T07:00:00Z,0.0391
GSAT-30,MEO,clock,2025-01-07T07:15:00Z,0.049
GSAT-30,MEO,clock,2025-01-07T07:30:00Z,0.0487
GSAT-30,MEO,clock,2025-01-07T07:45:00Z,0.0269
GSAT-30,MEO,clock,2025-01-07T08:00:00Z,0.0661
GSAT-30,MEO,clock,2025-01-07T08:15:00Z,0.0591
GSAT-30,MEO,clock,2025-01-07T08:30:00Z,0.0424
GSAT-30,MEO,clock,2025-01-07T08:45:00Z,0.0355
GSAT-30,MEO,clock,2025-01-07T09:00:00Z,0.0502
GSAT-30,MEO,clock,2025-01-07T09:15:00Z,0.0478
GSAT-30,MEO,clock,2025-01-07T09:30:00Z,0.0507
GSAT-30,MEO,clock,2025-01-07T09:45:00Z,0.0493
GSAT-30,MEO,clock,2025-01-07T10:00:00Z,0.0526
GSAT-30,MEO,clock,2025-01-07T10:15:00Z,0.0622
GSAT-30,MEO,clock,2025-01-07T10:30:00Z,0.0536
GSAT-30,MEO,clock,2025-01-07T10:45:00Z,0.0376
GSAT-30,MEO,clock,2025-01-07T11:00:00Z,0.062
GSAT-30,MEO,clock,2025-01-07T11:15:00Z,0.0649
GSAT-30,MEO,clock,2025-01-07T11:30:00Z,0.0803
GSAT-30,MEO,clock,2025-01-07T11:45:00Z,0.0377
GSAT-30,MEO,clock,2025-01-07T12:00:00Z,0.0516
GSAT-30,MEO,clock,2025-01-07T12:15:00Z,0.0285
GSAT-30,MEO,clock,2025-01-07T12:30:00Z,0.0551
GSAT-30,MEO,clock,2025-01-07T12:45:00Z,0.0443
GSAT-30,MEO,clock,2025-01-07T13:00:00Z,0.0692
GSAT-30,MEO,clock,2025-01-07T13:15:00Z,0.0424
GSAT-30,MEO,clock,2025-01-07T13:30:00Z,0.0334
GSAT-30,MEO,clock,2025-01-07T13:45:00Z,0.0458
GSAT-30,MEO,clock,2025-01-07T14:00:00Z,0.031
GSAT-30,MEO,clock,2025-01-07T14:15:00Z,0.0584
GSAT-30,MEO,clock,2025-01-07T14:30:00Z,0.0305
GSAT-30,MEO,clock,2025-01-07T14:45:00Z,0.0516
GSAT-30,MEO,clock,2025-01-07T15:00:00Z,0.0308
GSAT-30,MEO,clock,2025-01-07T15:15:00Z,0.0485
GSAT-30,MEO,clock,2025-01-07T15:30:00Z,0.0684
GSAT-30,MEO,clock,2025-01-07T15:45:00Z,0.0557
GSAT-30,MEO,clock,2025-01-07T16:00:00Z,0.0437
GSAT-30,MEO,clock,2025-01-07T16:15:00Z,0.0522
GSAT-30,MEO,clock,2025-01-07T16:30:00Z,0.0529
